batch,context_len,kv_len,hit_rate,bench_miss_mask,synthetic_cache_pattern,flashinfer_ms,flashinfer_run_event_ms,flashinfer_plan_run_event_ms,flashinfer_plan_run_wall_ms,mac_ms,mac_event_ms,mac_wall_ms,mac_speedup_vs_flashinfer,tile_tokens,complete_rows,group_tail_rows,hit_tail_rows,fallback_reduce_groups,balanced_tile_tokens,non_hit_groups,full_fallback_groups,max_full_fallback_reduce_chunks,max_mixed_reduce_chunks,miss_head_count,miss_count_0_groups,miss_count_1_groups,miss_count_2_groups,miss_count_3_groups,miss_count_4_groups,mixed_miss1_groups,mixed_miss2_groups,mixed_miss3_groups,full_miss_groups,scheduled_head_slot_tokens,actual_head_tokens,active_miss_head_tokens,mixed_scheduled_head_slot_tokens,mixed_actual_head_tokens,mixed_active_miss_head_tokens,mixed_unused_head_slot_ratio,complete_group_rows,complete_head_rows,complete_mixed_z2_rows,complete_full_group_rows,complete_mixed_group_rows,complete_mac_hit_group_rows,estimated_materialized_partial_rect_states,estimated_active_partial_rect_states,estimated_inactive_partial_rect_states,estimated_inactive_partial_rect_state_ratio,estimated_partial_rect_states,estimated_partial_rect_bytes,estimated_phase4_rect_state_reads,estimated_phase4_rect_read_bytes,estimated_active_phase4_rect_state_reads,estimated_inactive_phase4_rect_state_reads,estimated_inactive_phase4_rect_read_ratio,miss_mask_hist,group_task_miss_mask_hist,phase_order,match_pct,prepare_pct,complete_pct,reduce_pct_detail,reduce_sync_wait_pct,reduce_compute_pct,tail_pct_detail,fallback_group_merge_pct,merge_write_pct,cache_subtract_pct
16,126976,126977,0.4,,faithful,2.9654597669529417,2.9648409525553387,2.9648409525553387,2.9654597669529417,4.863967164419591,4.863333129882813,4.863967164419591,0.6096792323446544,32,782,256,0,76,5204,78,76,1,0,307,50,1,1,0,76,1,1,0,76,39549752,38916467,38903347,1013768,380483,380163,0.6246843338012695,582,200,2,532,0,0,2528,2336,192,0.0759493670886076,2528,1304448,704,363264,584,120,0.17045454545454544,0:50;3:1;8:1;15:76,3:1;8:1;15:532,,,,,,,,,,,
16,126976,126977,0.5,,faithful,2.9654597669529417,2.9648409525553387,2.9648409525553387,2.9654597669529417,3.4989346478444836,3.4983172098795574,3.4989346478444836,0.8475321963443391,32,1003,256,0,63,4402,65,63,2,0,256,63,1,0,1,63,1,0,1,63,32963588,32456960,32440576,1013768,507140,506884,0.49974748492240906,751,252,2,693,0,0,3256,3032,224,0.0687960687960688,3256,1680096,988,509808,876,112,0.11336032388663968,0:63;7:1;8:1;15:63,7:1;8:1;15:693,,,,,,,,,,,
16,126976,126977,0.6,,faithful,2.9654597669529417,2.9648409525553387,2.9648409525553387,2.9654597669529417,2.7717138679387667,2.771099853515625,2.7717138679387667,1.069901118313579,32,1005,256,0,52,3413,52,51,2,1,205,76,1,0,0,51,1,0,0,51,26377424,25997453,25977805,506884,126913,126721,0.7496212124824524,701,304,1,663,0,0,3108,2960,148,0.047619047619047616,3108,1603728,716,369456,716,0,0.0,0:76;8:1;15:51,8:1;15:663,,,,,,,,,,,
16,126976,126977,0.7,,faithful,2.9654597669529417,2.9648409525553387,2.9648409525553387,2.9654597669529417,2.2586989837388196,2.2581161499023437,2.2586989837388196,1.3129061412354393,32,1088,256,0,40,2858,40,38,3,1,154,88,2,0,0,38,2,0,0,38,20297888,19537946,19515034,1013768,253826,253442,0.7496212124824524,736,352,2,646,0,0,3296,2944,352,0.10679611650485436,3296,1700736,816,421056,816,0,0.0,0:88;1:1;8:1;15:38,1:1;8:1;15:646,,,,,,,,,,,
16,126976,126977,0.8,,faithful,2.9654597669529417,2.9648409525553387,2.9648409525553387,2.9654597669529417,1.7145415806832414,1.7139530181884766,1.7145415806832414,1.7295933795733387,32,1178,256,0,27,2055,27,25,1,1,102,101,2,0,0,25,2,0,0,25,13711724,12951782,12925542,1013768,253826,253442,0.7496212124824524,774,404,2,650,0,0,3500,3012,488,0.13942857142857143,3500,1806000,512,264192,512,0,0.0,0:101;1:1;8:1;15:25,1:1;8:1;15:650,,,,,,,,,,,
16,126976,126977,0.875,,faithful,2.9654597669529417,2.9648409525553387,2.9648409525553387,2.9654597669529417,1.0828242520801723,1.0822186787923178,1.0828242520801723,2.7386344194416687,32,1267,256,0,17,1438,17,15,1,2,64,111,1,0,1,15,1,0,1,15,8645444,8138816,8110144,1013768,507140,506884,0.49974748492240906,823,444,2,645,0,0,3736,3032,704,0.18843683083511778,3736,1927776,520,268320,516,4,0.007692307692307693,0:111;7:1;8:1;15:15,7:1;8:1;15:645,,,,,,,,,,,
16,126976,126977,0.9,,faithful,2.9654597669529417,2.9648409525553387,2.9648409525553387,2.9654597669529417,0.9750239977923533,0.9745007832845052,0.9750239977923533,3.0414223379807344,32,1308,256,0,14,1252,14,12,1,2,51,114,1,1,0,12,1,1,0,12,7125560,6492275,6462771,1013768,380483,380163,0.6246843338012695,852,456,2,648,0,0,3864,3056,808,0.20910973084886128,3864,1993824,520,268320,515,5,0.009615384615384616,0:114;3:1;8:1;15:12,3:1;8:1;15:648,,,,,,,,,,,
16,126976,126977,0.95,,faithful,2.9654597669529417,2.9648409525553387,2.9648409525553387,2.9654597669529417,0.7026351988315582,0.7021205266316731,0.7026351988315582,4.220482793751765,32,1410,256,0,8,882,8,6,2,3,26,120,2,0,0,6,2,0,0,6,4085792,3325850,3294746,1013768,253826,253442,0.7496212124824524,930,480,2,642,0,0,4200,3056,1144,0.2723809523809524,4200,2167200,552,284832,540,12,0.021739130434782608,0:120;1:1;8:1;15:6,1:1;8:1;15:642,,,,,,,,,,,
16,126976,126977,0.96875,,faithful,2.9654597669529417,2.9648409525553387,2.9648409525553387,2.9654597669529417,0.6165210157632828,0.6159749348958333,0.6165210157632828,4.809989750765526,32,1495,256,0,5,697,5,3,4,3,16,123,1,0,1,3,1,0,1,3,2565908,2059280,2027536,1013768,507140,506884,0.49974748492240906,1003,492,2,639,0,0,4504,3056,1448,0.32149200710479575,4504,2324064,564,291024,556,8,0.014184397163120567,0:123;7:1;8:1;15:3,7:1;8:1;15:639,,,,,,,,,,,
16,126976,126977,1.0,,faithful,2.9654597669529417,2.9648409525553387,2.9648409525553387,2.9654597669529417,0.29761376790702343,0.2970863978068034,0.29761376790702343,9.964121578808719,32,1024,256,0,0,32,0,0,0,0,0,128,0,0,0,0,0,0,0,0,32768,32768,0,0,0,0,0.0,0,1024,0,0,0,0,1024,1024,0,0.0,1024,528384,1024,528384,1024,0,0.0,0:128,,,,,,,,,,,,
64,32768,32769,0.0,,faithful,3.072517947293818,3.0713951110839846,3.0713951110839846,3.072517947293818,5.681964584315817,5.681204732259115,5.681964584315817,0.540749225325168,32,512,1024,0,0,32513,512,512,0,0,2048,0,0,0,0,512,0,0,0,512,66586624,66586624,66586624,0,0,0,0.0,512,0,0,512,0,0,2048,2048,0,0.0,2048,1056768,2048,1056768,2048,0,0.0,15:512,15:512,,,,,,,,,,,
64,32768,32769,0.1,,faithful,3.072517947293818,3.0713951110839846,3.0713951110839846,3.072517947293818,11.995527350033322,11.993947347005209,11.995527350033322,0.256138630477574,32,1140,1024,0,460,3400,462,460,1,0,1843,50,1,1,0,460,1,1,0,460,60096824,59934579,59921459,260104,97859,97539,0.6237697005271912,940,200,2,920,0,0,3960,3888,72,0.01818181818181818,3960,2043360,2120,1093920,2075,45,0.02122641509433962,0:50;3:1;8:1;15:460,3:1;8:1;15:920,,,,,,,,,,,
64,32768,32769,0.2,,faithful,3.072517947293818,3.0713951110839846,3.0713951110839846,3.072517947293818,7.8429631306789815,7.84212392171224,7.8429631306789815,0.39175473556355017,32,1236,1024,0,409,4770,411,409,1,0,1638,101,2,0,0,409,2,0,0,409,53477228,53282534,53256294,260104,65410,65026,0.7485236525535583,832,404,2,818,0,0,3732,3684,48,0.012861736334405145,3732,1925712,2096,1081536,2060,36,0.01717557251908397,0:101;1:1;8:1;15:409,1:1;8:1;15:818,,,,,,,,,,,
64,32768,32769,0.3,,faithful,3.072517947293818,3.0713951110839846,3.0713951110839846,3.072517947293818,7.243429182562977,7.242674763997396,7.243429182562977,0.4241800216243233,32,1336,1024,0,358,5830,360,358,1,0,1434,152,2,0,0,358,2,0,0,358,46857632,46662938,46623642,260104,65410,65026,0.7485236525535583,728,608,2,716,0,0,3520,3480,40,0.011363636363636364,3520,1816320,2088,1077408,2058,30,0.014367816091954023,0:152;1:1;8:1;15:358,1:1;8:1;15:716,,,,,,,,,,,
64,32768,32769,0.4,,faithful,3.072517947293818,3.0713951110839846,3.0713951110839846,3.072517947293818,5.835779131545375,5.835101318359375,5.835779131545375,0.5264966130546793,32,1437,1024,0,307,4963,308,307,1,0,1229,204,1,0,0,307,1,0,0,307,40108240,40010893,39958477,130052,32705,32513,0.7485236525535583,621,816,1,614,0,0,3300,3276,24,0.007272727272727273,3300,1702800,2072,1069152,2054,18,0.008687258687258687,0:204;8:1;15:307,8:1;15:614,,,,,,,,,,,
64,32768,32769,0.5,,faithful,3.072517947293818,3.0713951110839846,3.0713951110839846,3.072517947293818,4.304405282406758,4.303742472330729,4.304405282406758,0.7138077726676926,32,1801,1024,0,255,4208,257,255,1,0,1024,255,1,0,1,255,1,0,1,255,33488644,33358848,33293312,260104,130308,130052,0.49901577830314636,781,1020,2,765,0,0,4144,4088,56,0.013513513513513514,4144,2138304,2104,1085664,2076,28,0.013307984790874524,0:255;7:1;8:1;15:255,7:1;8:1;15:765,,,,,,,,,,,
64,32768,32769,0.6,,faithful,3.072517947293818,3.0713951110839846,3.0713951110839846,3.072517947293818,3.907747167007377,3.9071861267089845,3.907747167007377,0.7862632396575461,32,2060,1024,0,204,3404,206,204,1,0,819,306,1,1,0,204,1,1,0,204,26869048,26706803,26628147,260104,97859,97539,0.6237697005271912,836,1224,2,816,0,0,4568,4496,72,0.01576182136602452,4568,2357088,2120,1093920,2075,45,0.02122641509433962,0:306;3:1;8:1;15:204,3:1;8:1;15:816,,,,,,,,,,,
64,32768,32769,0.7,,faithful,3.072517947293818,3.0713951110839846,3.0713951110839846,3.072517947293818,3.1174510174120464,3.116899108886719,3.1174510174120464,0.985586599479106,32,2219,1024,0,153,2601,155,153,1,0,614,357,2,0,0,153,2,0,0,153,20249452,20054758,19962982,260104,65410,65026,0.7485236525535583,791,1428,2,765,0,0,4592,4496,96,0.020905923344947737,4592,2369472,2144,1106304,2072,72,0.033582089552238806,0:357;1:1;8:1;15:153,1:1;8:1;15:765,,,,,,,,,,,
64,32768,32769,0.8,,faithful,3.072517947293818,3.0713951110839846,3.0713951110839846,3.072517947293818,2.3923260159790516,2.391554768880208,2.3923260159790516,1.2843224237714943,32,2384,1024,0,102,1798,104,102,1,0,410,408,2,0,0,102,2,0,0,102,13629856,13435162,13330330,260104,65410,65026,0.7485236525535583,752,1632,2,714,0,0,4640,4496,144,0.03103448275862069,4640,2394240,2192,1131072,2084,108,0.04927007299270073,0:408;1:1;8:1;15:102,1:1;8:1;15:714,,,,,,,,,,,
64,32768,32769,0.875,,faithful,3.072517947293818,3.0713951110839846,3.0713951110839846,3.072517947293818,1.9065205667478342,1.9057994842529298,1.9065205667478342,1.6115839508277408,32,2537,1024,0,63,1184,65,63,1,0,256,447,1,0,1,63,1,0,1,63,8567812,8438016,8323328,260104,130308,130052,0.49901577830314636,749,1788,2,693,0,0,4784,4568,216,0.0451505016722408,4784,2468544,2264,1168224,2156,108,0.04770318021201413,0:447;7:1;8:1;15:63,7:1;8:1;15:693,,,,,,,,,,,
64,32768,32769,0.9,,faithful,3.072517947293818,3.0713951110839846,3.0713951110839846,3.072517947293818,1.7400373821146786,1.7395050048828125,1.7400373821146786,1.7657769763312596,32,2538,1024,0,52,931,52,51,1,1,205,460,1,0,0,51,1,0,0,51,6880464,6783117,6665165,130052,32705,32513,0.7485236525535583,698,1840,1,663,0,0,4632,4496,136,0.02936096718480138,4632,2390112,2048,1056768,2048,0,0.0,0:460;8:1;15:51,8:1;15:663,,,,,,,,,,,
64,32768,32769,0.95,,faithful,3.072517947293818,3.0713951110839846,3.0713951110839846,3.072517947293818,1.4469577853257458,1.4462708791097005,1.4469577853257458,2.123433025105234,32,2702,1024,0,27,585,27,25,1,1,102,485,2,0,0,25,2,0,0,25,3635564,3440870,3316326,260104,65410,65026,0.7485236525535583,762,1940,2,650,0,0,4988,4548,440,0.08821170809943865,4988,2573808,2048,1056768,2048,0,0.0,0:485;1:1;8:1;15:25,1:1;8:1;15:650,,,,,,,,,,,
64,32768,32769,0.96875,,faithful,3.072517947293818,3.0713951110839846,3.0713951110839846,3.072517947293818,1.3172707830866177,1.3167279561360676,1.3172707830866177,2.3324877365717622,32,2777,1024,0,17,428,17,15,1,2,64,495,1,0,1,15,1,0,1,15,2337604,2207808,2080832,260104,130308,130052,0.49901577830314636,797,1980,2,645,0,0,5168,4568,600,0.11609907120743033,5168,2666688,2056,1060896,2052,4,0.0019455252918287938,0:495;7:1;8:1;15:15,7:1;8:1;15:645,,,,,,,,,,,
64,32768,32769,1.0,,faithful,3.072517947293818,3.0713951110839846,3.0713951110839846,3.072517947293818,0.962054186190168,0.9615493138631185,0.962054186190168,3.1937057095102928,32,4096,1024,0,0,32,0,0,0,0,0,512,0,0,0,0,0,0,0,0,131072,131072,0,0,0,0,0.0,0,4096,0,0,0,0,4096,4096,0,0.0,4096,2113536,4096,2113536,4096,0,0.0,0:512,,,,,,,,,,,,
64,65536,65537,0.0,,faithful,6.161910699059566,6.161253865559896,6.161253865559896,6.161910699059566,10.288963315542787,10.28827616373698,10.288963315542787,0.5988854766107695,32,512,1024,0,0,65281,512,512,0,0,2048,0,0,0,0,512,0,0,0,512,133695488,133695488,133695488,0,0,0,0.0,512,0,0,512,0,0,2048,2048,0,0.0,2048,1056768,2048,1056768,2048,0,0.0,15:512,15:512,,,,,,,,,,,
64,65536,65537,0.1,,faithful,6.161910699059566,6.161253865559896,6.161253865559896,6.161910699059566,22.954445413779467,22.9524169921875,22.954445413779467,0.26844084394043316,32,1140,1024,0,460,6823,462,460,1,0,1843,50,1,1,0,460,1,1,0,460,120652088,120326003,120312883,522248,196163,195843,0.624387264251709,940,200,2,920,0,0,3960,3888,72,0.01818181818181818,3960,2043360,2120,1093920,2075,45,0.02122641509433962,0:50;3:1;8:1;15:460,3:1;8:1;15:920,,,,,,,,,,,
64,65536,65537,0.2,,faithful,6.161910699059566,6.161253865559896,6.161253865559896,6.161910699059566,14.625484317851564,14.624634806315104,14.625484317851564,0.42131327518080647,32,1236,1024,0,409,9568,411,409,1,0,1638,101,2,0,0,409,2,0,0,409,107347820,106956518,106930278,522248,130946,130562,0.7492647171020508,832,404,2,818,0,0,3732,3684,48,0.012861736334405145,3732,1925712,2096,1081536,2060,36,0.01717557251908397,0:101;1:1;8:1;15:409,1:1;8:1;15:818,,,,,,,,,,,
64,65536,65537,0.3,,faithful,6.161910699059566,6.161253865559896,6.161253865559896,6.161910699059566,13.405237548674146,13.404348754882813,13.405237548674146,0.45966441673903896,32,1336,1024,0,358,11686,360,358,1,0,1434,152,2,0,0,358,2,0,0,358,94043552,93652250,93612954,522248,130946,130562,0.7492647171020508,728,608,2,716,0,0,3520,3480,40,0.011363636363636364,3520,1816320,2088,1077408,2058,30,0.014367816091954023,0:152;1:1;8:1;15:358,1:1;8:1;15:716,,,,,,,,,,,
64,65536,65537,0.4,,faithful,6.161910699059566,6.161253865559896,6.161253865559896,6.161910699059566,10.668247965319702,10.667488606770833,10.668247965319702,0.5775935016781275,32,1437,1024,0,307,9939,308,307,1,0,1229,204,1,0,0,307,1,0,0,307,80478416,80282765,80230349,261124,65473,65281,0.7492647171020508,621,816,1,614,0,0,3300,3276,24,0.007272727272727273,3300,1702800,2072,1069152,2054,18,0.008687258687258687,0:204;8:1;15:307,8:1;15:614,,,,,,,,,,,
64,65536,65537,0.5,,faithful,6.161910699059566,6.161253865559896,6.161253865559896,6.161910699059566,7.609769150925179,7.609005737304687,7.609769150925179,0.8097368759616597,32,1801,1024,0,255,8416,257,255,1,0,1024,255,1,0,1,255,1,0,1,255,67174148,66913280,66847744,522248,261380,261124,0.4995098114013672,781,1020,2,765,0,0,4144,4088,56,0.013513513513513514,4144,2138304,2104,1085664,2076,28,0.013307984790874524,0:255;7:1;8:1;15:255,7:1;8:1;15:765,,,,,,,,,,,
64,65536,65537,0.6,,faithful,6.161910699059566,6.161253865559896,6.161253865559896,6.161910699059566,6.955607018123071,6.95394541422526,6.955607018123071,0.8858911498312797,32,2060,1024,0,204,6796,206,204,1,0,819,306,1,1,0,204,1,1,0,204,53869880,53543795,53465139,522248,196163,195843,0.624387264251709,836,1224,2,816,0,0,4568,4496,72,0.01576182136602452,4568,2357088,2120,1093920,2075,45,0.02122641509433962,0:306;3:1;8:1;15:204,3:1;8:1;15:816,,,,,,,,,,,
64,65536,65537,0.7,,faithful,6.161910699059566,6.161253865559896,6.161253865559896,6.161910699059566,5.188803351484239,5.187715657552084,5.188803351484239,1.1875398394693397,32,2219,1024,0,153,5177,155,153,1,0,614,357,2,0,0,153,2,0,0,153,40565612,40174310,40082534,522248,130946,130562,0.7492647171020508,791,1428,2,765,0,0,4592,4496,96,0.020905923344947737,4592,2369472,2144,1106304,2072,72,0.033582089552238806,0:357;1:1;8:1;15:153,1:1;8:1;15:765,,,,,,,,,,,
64,65536,65537,0.8,,faithful,6.161910699059566,6.161253865559896,6.161253865559896,6.161910699059566,3.7315560349573693,3.7308614095052084,3.7315560349573693,1.6512979146861348,32,2384,1024,0,102,3558,104,102,1,0,410,408,2,0,0,102,2,0,0,102,27261344,26870042,26765210,522248,130946,130562,0.7492647171020508,752,1632,2,714,0,0,4640,4496,144,0.03103448275862069,4640,2394240,2192,1131072,2084,108,0.04927007299270073,0:408;1:1;8:1;15:102,1:1;8:1;15:714,,,,,,,,,,,
64,65536,65537,0.875,,faithful,6.161910699059566,6.161253865559896,6.161253865559896,6.161910699059566,2.735791301044325,2.7352475484212238,2.735791301044325,2.2523321485478074,32,2539,1024,0,63,2320,65,63,1,0,256,447,1,0,1,63,1,0,1,63,17087492,16826624,16711936,522248,261380,261124,0.4995098114013672,751,1788,2,693,0,0,4792,4568,224,0.04674457429048414,4792,2472672,2272,1172352,2160,112,0.04929577464788732,0:447;7:1;8:1;15:63,7:1;8:1;15:693,,,,,,,,,,,
64,65536,65537,0.9,,faithful,6.161910699059566,6.161253865559896,6.161253865559896,6.161910699059566,2.3604490833046534,2.3599258422851563,2.3604490833046534,2.6104823622938844,32,2540,1024,0,52,1811,52,51,1,1,205,460,1,0,0,51,1,0,0,51,13696208,13500557,13382605,261124,65473,65281,0.7492647171020508,700,1840,1,663,0,0,4640,4496,144,0.03103448275862069,4640,2394240,2048,1056768,2048,0,0.0,0:460;8:1;15:51,8:1;15:663,,,,,,,,,,,
64,65536,65537,0.95,,faithful,6.161910699059566,6.161253865559896,6.161253865559896,6.161910699059566,1.79788430298989,1.7973492940266926,1.79788430298989,3.4273121406156553,32,2708,1024,0,27,1113,27,25,1,1,102,485,2,0,0,25,2,0,0,25,7174508,6783206,6658662,522248,130946,130562,0.7492647171020508,768,1940,2,650,0,0,5012,4548,464,0.09257781324820431,5012,2586192,2048,1056768,2048,0,0.0,0:485;1:1;8:1;15:25,1:1;8:1;15:650,,,,,,,,,,,
64,65536,65537,0.96875,,faithful,6.161910699059566,6.161253865559896,6.161253865559896,6.161910699059566,1.51113843312487,1.510642115275065,1.51113843312487,4.0776612942848685,32,2791,1024,0,17,796,17,15,1,2,64,495,1,0,1,15,1,0,1,15,4565828,4304960,4177984,522248,261380,261124,0.4995098114013672,811,1980,4,645,0,0,5224,4572,652,0.12480857580398162,5224,2695584,2056,1060896,2052,4,0.0019455252918287938,0:495;7:1;8:1;15:15,7:2;8:2;15:645,,,,,,,,,,,
64,65536,65537,1.0,,faithful,6.161910699059566,6.161253865559896,6.161253865559896,6.161910699059566,0.9661934687756002,0.9656895955403646,0.9661934687756002,6.3775122666355735,32,4096,1024,0,0,32,0,0,0,0,0,512,0,0,0,0,0,0,0,0,131072,131072,0,0,0,0,0.0,0,4096,0,0,0,0,4096,4096,0,0.0,4096,2113536,4096,2113536,4096,0,0.0,0:512,,,,,,,,,,,,
64,98304,98305,0.0,,faithful,9.307596700576445,9.305979410807291,9.305979410807291,9.307596700576445,15.162165249542644,15.160533650716145,15.162165249542644,0.6138698891213576,32,512,1024,0,0,98049,512,512,0,0,2048,0,0,0,0,512,0,0,0,512,200804352,200804352,200804352,0,0,0,0.0,512,0,0,512,0,0,2048,2048,0,0.0,2048,1056768,2048,1056768,2048,0,0.0,15:512,15:512,,,,,,,,,,,
64,98304,98305,0.1,,faithful,9.307596700576445,9.305979410807291,9.305979410807291,9.307596700576445,33.99801148334518,33.99383748372396,33.99801148334518,0.27376885572075343,32,1140,1024,0,460,10246,462,460,1,0,1843,50,1,1,0,460,1,1,0,460,181207352,180717427,180704307,784392,294467,294147,0.6245920658111572,940,200,2,920,0,0,3960,3888,72,0.01818181818181818,3960,2043360,2120,1093920,2075,45,0.02122641509433962,0:50;3:1;8:1;15:460,3:1;8:1;15:920,,,,,,,,,,,
64,98304,98305,0.2,,faithful,9.307596700576445,9.305979410807291,9.305979410807291,9.307596700576445,21.427979700577755,21.42592569986979,21.427979700577755,0.4343665072785881,32,1236,1024,0,409,14366,411,409,1,0,1638,101,2,0,0,409,2,0,0,409,161218412,160630502,160604262,784392,196482,196098,0.7495104670524597,832,404,2,818,0,0,3732,3684,48,0.012861736334405145,3732,1925712,2096,1081536,2060,36,0.01717557251908397,0:101;1:1;8:1;15:409,1:1;8:1;15:818,,,,,,,,,,,
64,98304,98305,0.3,,faithful,9.307596700576445,9.305979410807291,9.305979410807291,9.307596700576445,19.588454447997112,19.585127766927084,19.588454447997112,0.4751572782470407,32,1336,1024,0,358,17542,360,358,1,0,1434,152,2,0,0,358,2,0,0,358,141229472,140641562,140602266,784392,196482,196098,0.7495104670524597,728,608,2,716,0,0,3520,3480,40,0.011363636363636364,3520,1816320,2088,1077408,2058,30,0.014367816091954023,0:152;1:1;8:1;15:358,1:1;8:1;15:716,,,,,,,,,,,
64,98304,98305,0.4,,faithful,9.307596700576445,9.305979410807291,9.305979410807291,9.307596700576445,15.4793298492829,15.47715555826823,15.4793298492829,0.6012919674948093,32,1437,1024,0,307,14915,308,307,1,0,1229,204,1,0,0,307,1,0,0,307,120848592,120554637,120502221,392196,98241,98049,0.7495104670524597,621,816,1,614,0,0,3300,3276,24,0.007272727272727273,3300,1702800,2072,1069152,2054,18,0.008687258687258687,0:204;8:1;15:307,8:1;15:614,,,,,,,,,,,
64,98304,98305,0.5,,faithful,9.307596700576445,9.305979410807291,9.305979410807291,9.307596700576445,10.98022508279731,10.977939860026042,10.98022508279731,0.847669025943615,32,1801,1024,0,255,12624,257,255,1,0,1024,255,1,0,1,255,1,0,1,255,100859652,100467712,100402176,784392,392452,392196,0.49967363476753235,781,1020,2,765,0,0,4144,4088,56,0.013513513513513514,4144,2138304,2104,1085664,2076,28,0.013307984790874524,0:255;7:1;8:1;15:255,7:1;8:1;15:765,,,,,,,,,,,
64,98304,98305,0.6,,faithful,9.307596700576445,9.305979410807291,9.305979410807291,9.307596700576445,9.896611965571841,9.89579366048177,9.896611965571841,0.940483140387392,32,2060,1024,0,204,10188,206,204,1,0,819,306,1,1,0,204,1,1,0,204,80870712,80380787,80302131,784392,294467,294147,0.6245920658111572,836,1224,2,816,0,0,4568,4496,72,0.01576182136602452,4568,2357088,2120,1093920,2075,45,0.02122641509433962,0:306;3:1;8:1;15:204,3:1;8:1;15:816,,,,,,,,,,,
64,98304,98305,0.7,,faithful,9.307596700576445,9.305979410807291,9.305979410807291,9.307596700576445,7.289483332230399,7.287171936035156,7.289483332230399,1.276852731032798,32,2219,1024,0,153,7753,155,153,1,0,614,357,2,0,0,153,2,0,0,153,60881772,60293862,60202086,784392,196482,196098,0.7495104670524597,791,1428,2,765,0,0,4592,4496,96,0.020905923344947737,4592,2369472,2144,1106304,2072,72,0.033582089552238806,0:357;1:1;8:1;15:153,1:1;8:1;15:765,,,,,,,,,,,
64,98304,98305,0.8,,faithful,9.307596700576445,9.305979410807291,9.305979410807291,9.307596700576445,5.060637916903943,5.059215799967448,5.060637916903943,1.839214117549583,32,2384,1024,0,102,5318,104,102,1,0,410,408,2,0,0,102,2,0,0,102,40892832,40304922,40200090,784392,196482,196098,0.7495104670524597,752,1632,2,714,0,0,4640,4496,144,0.03103448275862069,4640,2394240,2192,1131072,2084,108,0.04927007299270073,0:408;1:1;8:1;15:102,1:1;8:1;15:714,,,,,,,,,,,
64,98304,98305,0.875,,faithful,9.307596700576445,9.305979410807291,9.305979410807291,9.307596700576445,3.591619598834465,3.5908938090006512,3.591619598834465,2.5914761974227174,32,2539,1024,0,63,3456,65,63,1,0,256,447,1,0,1,63,1,0,1,63,25607172,25215232,25100544,784392,392452,392196,0.49967363476753235,751,1788,2,693,0,0,4792,4568,224,0.04674457429048414,4792,2472672,2272,1172352,2160,112,0.04929577464788732,0:447;7:1;8:1;15:63,7:1;8:1;15:693,,,,,,,,,,,
64,98304,98305,0.9,,faithful,9.307596700576445,9.305979410807291,9.305979410807291,9.307596700576445,2.987303165718913,2.986609141031901,2.987303165718913,3.1157188220421257,32,2540,1024,0,52,2691,52,51,1,1,205,460,1,0,0,51,1,0,0,51,20511952,20217997,20100045,392196,98241,98049,0.7495104670524597,700,1840,1,663,0,0,4640,4496,144,0.03103448275862069,4640,2394240,2048,1056768,2048,0,0.0,0:460;8:1;15:51,8:1;15:663,,,,,,,,,,,
64,98304,98305,0.95,,faithful,9.307596700576445,9.305979410807291,9.305979410807291,9.307596700576445,2.1322137016492584,2.131612269083659,2.1322137016492584,4.365226943892659,32,2710,1024,0,27,1641,27,25,1,1,102,485,2,0,0,25,2,0,0,25,10713452,10125542,10000998,784392,196482,196098,0.7495104670524597,770,1940,2,650,0,0,5020,4548,472,0.09402390438247012,5020,2590320,2048,1056768,2048,0,0.0,0:485;1:1;8:1;15:25,1:1;8:1;15:650,,,,,,,,,,,
64,98304,98305,0.96875,,faithful,9.307596700576445,9.305979410807291,9.305979410807291,9.307596700576445,1.7078673156599204,1.70730349222819,1.7078673156599204,5.4498359534329435,32,2795,1024,0,17,1164,17,15,1,2,64,495,1,0,1,15,1,0,1,15,6794052,6402112,6275136,784392,392452,392196,0.49967363476753235,815,1980,2,645,0,0,5240,4568,672,0.1282442748091603,5240,2703840,2056,1060896,2052,4,0.0019455252918287938,0:495;7:1;8:1;15:15,7:1;8:1;15:645,,,,,,,,,,,
64,98304,98305,1.0,,faithful,9.307596700576445,9.305979410807291,9.305979410807291,9.307596700576445,0.9679212196109196,0.9673840204874674,0.9679212196109196,9.616068448543642,32,4096,1024,0,0,32,0,0,0,0,0,512,0,0,0,0,0,0,0,0,131072,131072,0,0,0,0,0.0,0,4096,0,0,0,0,4096,4096,0,0.0,4096,2113536,4096,2113536,4096,0,0.0,0:512,,,,,,,,,,,,
64,126976,126977,0.0,,faithful,12.770349683705717,12.76653340657552,12.76653340657552,12.770349683705717,19.106989897166688,19.10466105143229,19.106989897166688,0.6683601002792905,32,512,1024,0,0,126721,512,512,0,0,2048,0,0,0,0,512,0,0,0,512,259524608,259524608,259524608,0,0,0,0.0,512,0,0,512,0,0,2048,2048,0,0.0,2048,1056768,2048,1056768,2048,0,0.0,15:512,15:512,,,,,,,,,,,
